HGNC.ID	ENSG	Symbol
HGNC:25070	ENSG00000102977	Pip1
HGNC:25070	ENSG00000102977	Tpp1
HGNC:25070	ENSG00000102977	Tint1
HGNC:2707	ENSG00000159640	ACE
HGNC:2707	ENSG00000159640	DCP1
HGNC:2707	ENSG00000159640	ACE1
HGNC:2707	ENSG00000159640	CD143
HGNC:13557	ENSG00000130234	ACE2
HGNC:13557	ENSG00000130234	ACEH
HGNC:44365	ENSG00000224353	ACE3P
HGNC:18356	ENSG00000167769	ACER1
HGNC:18356	ENSG00000167769	ASAH3
HGNC:23675	ENSG00000177076	ACER2
HGNC:23675	ENSG00000177076	ASAH3L
HGNC:23675	ENSG00000177076	FLJ41587
HGNC:23675	ENSG00000177076	ALKCDase2
HGNC:54674	ENSG00000180105	ACER2P1
HGNC:16066	ENSG00000078124	ACER3
HGNC:16066	ENSG00000078124	PHCA
HGNC:16066	ENSG00000078124	FLJ11238
HGNC:16066	ENSG00000078124	APHC
HGNC:106		ACH
HGNC:107		ACHAP
HGNC:108	ENSG00000087085	ACHE
HGNC:108	ENSG00000087085	YT
HGNC:109		ACHM1
HGNC:109		RMCH
HGNC:110		ACHM2
HGNC:111		ACHM3
HGNC:112		ACHRD
HGNC:113		ACHRG
HGNC:17066	ENSG00000100813	ACIN1
HGNC:17066	ENSG00000100813	ACINUS
HGNC:17066	ENSG00000100813	KIAA0670
HGNC:17066	ENSG00000100813	fSAP152
HGNC:4035	ENSG00000213088	ACKR1
HGNC:4035	ENSG00000213088	FY
HGNC:4035	ENSG00000213088	DARC
HGNC:4035	ENSG00000213088	CCBP1
HGNC:4035	ENSG00000213088	GPD
HGNC:4035	ENSG00000213088	Dfy
HGNC:4035	ENSG00000213088	CD234
HGNC:1565	ENSG00000144648	ACKR2
HGNC:1565	ENSG00000144648	CMKBR9
HGNC:1565	ENSG00000144648	CCBP2
HGNC:1565	ENSG00000144648	CCR10
HGNC:1565	ENSG00000144648	D6
HGNC:1565	ENSG00000144648	CCR9
HGNC:23692	ENSG00000144476	ACKR3
HGNC:23692	ENSG00000144476	CMKOR1
HGNC:23692	ENSG00000144476	CXCR7
HGNC:23692	ENSG00000144476	RDC1
HGNC:23692	ENSG00000144476	GPR159
HGNC:1611	ENSG00000129048	ACKR4
HGNC:1611	ENSG00000129048	CCRL1
HGNC:1611	ENSG00000129048	CCR11
HGNC:1611	ENSG00000129048	CCBP2
HGNC:1611	ENSG00000129048	VSHK1
HGNC:1611	ENSG00000129048	CCX-CKR
HGNC:1611	ENSG00000129048	PPR1
HGNC:21142	ENSG00000225415	ACKR4P1
HGNC:21142	ENSG00000225415	CCRL1P
HGNC:21142	ENSG00000225415	CCRL1P1
HGNC:21142	ENSG00000225415	dJ509I19.4
HGNC:114		ACLS
HGNC:115	ENSG00000131473	ACLY
HGNC:115	ENSG00000131473	ATPCL
HGNC:115	ENSG00000131473	CLATP
HGNC:115	ENSG00000131473	ACL
HGNC:116		ACMG
HGNC:19288	ENSG00000153086	ACMSD
HGNC:34504	ENSG00000227411	ACNATP
HGNC:34504	ENSG00000227411	BAATP1
HGNC:117	ENSG00000122729	ACO1
HGNC:117	ENSG00000122729	IREB1
HGNC:117	ENSG00000122729	IRP1
HGNC:117	ENSG00000122729	IREBP
HGNC:118	ENSG00000100412	ACO2
HGNC:118	ENSG00000100412	ACONM
HGNC:33904	ENSG00000102794	ACOD1
HGNC:33904	ENSG00000102794	IRG1
HGNC:33904	ENSG00000102794	CAD
HGNC:33128	ENSG00000184227	ACOT1
HGNC:33128	ENSG00000184227	ACH2
HGNC:33128	ENSG00000184227	CTE-1
HGNC:33128	ENSG00000184227	LACH2
HGNC:18431	ENSG00000119673	ACOT2
HGNC:18431	ENSG00000119673	Mte1
HGNC:18431	ENSG00000119673	ZAP128
HGNC:19748	ENSG00000177465	ACOT4
HGNC:19748	ENSG00000177465	FLJ31235
HGNC:19748	ENSG00000177465	PTE-Ib
HGNC:19748	ENSG00000177465	PTE2B
HGNC:33159	ENSG00000205669	ACOT6
HGNC:33159	ENSG00000205669	C14orf42
HGNC:24157	ENSG00000097021	ACOT7
HGNC:24157	ENSG00000097021	BACH
HGNC:24157	ENSG00000097021	ACH1
HGNC:24157	ENSG00000097021	ACT
HGNC:24157	ENSG00000097021	CTE-II
HGNC:24157	ENSG00000097021	LACH1
HGNC:24157	ENSG00000097021	MGC1126
HGNC:24157	ENSG00000097021	hBACH
HGNC:15919	ENSG00000101473	ACOT8
HGNC:15919	ENSG00000101473	PTE1
HGNC:15919	ENSG00000101473	hACTE-III
HGNC:15919	ENSG00000101473	hTE
HGNC:15919	ENSG00000101473	PTE-2
HGNC:15919	ENSG00000101473	NAP1
HGNC:17152	ENSG00000123130	ACOT9
HGNC:17152	ENSG00000123130	CGI-16
HGNC:17152	ENSG00000123130	MT-ACT48
HGNC:17152	ENSG00000123130	ACATE2
HGNC:18156	ENSG00000162390	ACOT11
HGNC:18156	ENSG00000162390	THEA
HGNC:18156	ENSG00000162390	STARD14
HGNC:18156	ENSG00000162390	BFIT
HGNC:18156	ENSG00000162390	KIAA0707
HGNC:18156	ENSG00000162390	BFIT1
HGNC:18156	ENSG00000162390	THEM1
HGNC:24436	ENSG00000172497	ACOT12
HGNC:24436	ENSG00000172497	Cach
HGNC:24436	ENSG00000172497	THEAL
HGNC:24436	ENSG00000172497	STARD15
HGNC:20999	ENSG00000112304	ACOT13
HGNC:20999	ENSG00000112304	THEM2
HGNC:20999	ENSG00000112304	HT012
HGNC:119	ENSG00000161533	ACOX1
HGNC:119	ENSG00000161533	PALMCOX
HGNC:120	ENSG00000168306	ACOX2
HGNC:120	ENSG00000168306	BRCACOX
HGNC:120	ENSG00000168306	BRCOX
HGNC:120	ENSG00000168306	THCCox
HGNC:121	ENSG00000087008	ACOX3
HGNC:25621	ENSG00000153093	ACOXL
HGNC:25621	ENSG00000153093	FLJ11042
HGNC:41112	ENSG00000204581	ACOXL-AS1
HGNC:122	ENSG00000143727	ACP1
HGNC:122	ENSG00000143727	HAAP
HGNC:122	ENSG00000143727	LMW-PTP
HGNC:122	ENSG00000143727	LMWPTP
HGNC:123	ENSG00000134575	ACP2
HGNC:123	ENSG00000134575	LAP
HGNC:125	ENSG00000014257	ACP3
HGNC:125	ENSG00000014257	ACPP
HGNC:125	ENSG00000014257	ACP-3
HGNC:125	ENSG00000014257	PAP
HGNC:125	ENSG00000014257	TM-PAP
HGNC:14376	ENSG00000142513	ACP4
HGNC:14376	ENSG00000142513	ACPT
HGNC:124	ENSG00000102575	ACP5
HGNC:124	ENSG00000102575	TRAP
HGNC:124	ENSG00000102575	HPAP
HGNC:29609	ENSG00000162836	ACP6
HGNC:29609	ENSG00000162836	LPAP
HGNC:29609	ENSG00000162836	ACPL1
HGNC:33781	ENSG00000183760	ACP7
HGNC:33781	ENSG00000183760	FLJ16165
HGNC:33781	ENSG00000183760	PAPL1
HGNC:33781	ENSG00000183760	PAPL
HGNC:126	ENSG00000100312	ACR
HGNC:17195	ENSG00000111644	ACRBP
HGNC:17195	ENSG00000111644	SP32
HGNC:17195	ENSG00000111644	OY-TES-1
HGNC:17195	ENSG00000111644	CT23
HGNC:54745	ENSG00000175509	ACRP1
HGNC:127	ENSG00000134940	ACRV1
HGNC:127	ENSG00000134940	SPACA2
HGNC:127	ENSG00000134940	SP-10
HGNC:127	ENSG00000134940	D11S4365
HGNC:128		ACS3
HGNC:29567	ENSG00000103740	ACSBG1
HGNC:29567	ENSG00000103740	BGM
HGNC:29567	ENSG00000103740	FLJ30320
HGNC:29567	ENSG00000103740	MGC14352
HGNC:29567	ENSG00000103740	BG1
HGNC:29567	ENSG00000103740	KIAA0631
HGNC:29567	ENSG00000103740	hBG1
HGNC:29567	ENSG00000103740	hsBG
HGNC:24174	ENSG00000130377	ACSBG2
HGNC:24174	ENSG00000130377	BGR
HGNC:24174	ENSG00000130377	PRTD-NY3
HGNC:24174	ENSG00000130377	DKFZp434K1635
HGNC:26101	ENSG00000167107	ACSF2
HGNC:26101	ENSG00000167107	FLJ20920
HGNC:26101	ENSG00000167107	ACSMW
HGNC:27288	ENSG00000176715	ACSF3
HGNC:3569	ENSG00000151726	ACSL1
HGNC:3569	ENSG00000151726	FACL2
HGNC:3569	ENSG00000151726	LACS2
HGNC:3569	ENSG00000151726	LACS
HGNC:3569	ENSG00000151726	ACS1
HGNC:3569	ENSG00000151726	LACS1
HGNC:3569	ENSG00000151726	FACL1
HGNC:3570	ENSG00000123983	ACSL3
HGNC:3570	ENSG00000123983	FACL3
HGNC:3570	ENSG00000123983	ACS3
HGNC:3570	ENSG00000123983	PRO2194
HGNC:40227	ENSG00000234193	ACSL3-AS1
HGNC:3571	ENSG00000068366	ACSL4
HGNC:3571	ENSG00000068366	FACL4
HGNC:3571	ENSG00000068366	MRX63
HGNC:3571	ENSG00000068366	MRX68
HGNC:3571	ENSG00000068366	ACS4
HGNC:3571	ENSG00000068366	LACS4
HGNC:16526	ENSG00000197142	ACSL5
HGNC:16526	ENSG00000197142	FACL5
HGNC:16526	ENSG00000197142	ACS5
HGNC:16526	ENSG00000197142	ACS2
HGNC:16496	ENSG00000164398	ACSL6
HGNC:16496	ENSG00000164398	FACL6
HGNC:16496	ENSG00000164398	KIAA0837
HGNC:16496	ENSG00000164398	ACS2
HGNC:16496	ENSG00000164398	LACS5
HGNC:16496	ENSG00000164398	LACS2
HGNC:40772	ENSG00000223548	ACSL6-AS1
HGNC:18049	ENSG00000166743	ACSM1
HGNC:18049	ENSG00000166743	BUCS1
HGNC:18049	ENSG00000166743	MACS1
HGNC:32017	ENSG00000183747	ACSM2A
HGNC:32017	ENSG00000183747	ACSM2
HGNC:32017	ENSG00000183747	A-923A4.1
HGNC:32017	ENSG00000183747	MGC150530
HGNC:30931	ENSG00000066813	ACSM2B
HGNC:30931	ENSG00000066813	ACSM2
HGNC:30931	ENSG00000066813	HXMA
HGNC:30931	ENSG00000066813	HYST1046
HGNC:10522	ENSG00000005187	ACSM3
HGNC:10522	ENSG00000005187	SAH
HGNC:10522	ENSG00000005187	SA
HGNC:32016	ENSG00000215009	ACSM4
HGNC:26060	ENSG00000183549	ACSM5
HGNC:26060	ENSG00000183549	FLJ20581
HGNC:51295	ENSG00000260762	ACSM5P1
HGNC:31665	ENSG00000173124	ACSM6
HGNC:31665	ENSG00000173124	C10orf129
HGNC:31665	ENSG00000173124	bA310E22.3
HGNC:16091	ENSG00000154930	ACSS1
HGNC:16091	ENSG00000154930	ACAS2L
HGNC:16091	ENSG00000154930	dJ568C11.3
HGNC:16091	ENSG00000154930	AceCS2L
HGNC:16091	ENSG00000154930	MGC33843
HGNC:15814	ENSG00000131069	ACSS2
HGNC:15814	ENSG00000131069	ACAS2
HGNC:15814	ENSG00000131069	ACS
HGNC:15814	ENSG00000131069	ACSA
HGNC:15814	ENSG00000131069	AceCS
HGNC:15814	ENSG00000131069	dJ1161H23.1
HGNC:24723	ENSG00000111058	ACSS3
HGNC:24723	ENSG00000111058	FLJ21963
HGNC:129	ENSG00000143632	ACTA1
HGNC:129	ENSG00000143632	ACTA
HGNC:129	ENSG00000143632	NEM3
HGNC:130	ENSG00000107796	ACTA2
HGNC:130	ENSG00000107796	ACTSA
HGNC:45169	ENSG00000180139	ACTA2-AS1
HGNC:45169	ENSG00000180139	uc001kfo.1
HGNC:45169	ENSG00000180139	ZXF1
HGNC:45169	ENSG00000180139	UC001kfo
HGNC:131		ACTA3
HGNC:132	ENSG00000075624	ACTB
HGNC:17780	ENSG00000169067	ACTBL2
HGNC:17780	ENSG00000169067	DKFZp686D0972
HGNC:134	ENSG00000229145	ACTBP1
HGNC:135	ENSG00000213763	ACTBP2
HGNC:136		ACTBP3
HGNC:137	ENSG00000286676	ACTBP4
HGNC:138		ACTBP5
HGNC:139	ENSG00000203413	ACTBP6
HGNC:140	ENSG00000185607	ACTBP7
HGNC:141	ENSG00000220267	ACTBP8
HGNC:141	ENSG00000220267	ACTBP2
HGNC:142	ENSG00000266920	ACTBP9
HGNC:31819		ACTBP10
HGNC:33971	ENSG00000188460	ACTBP11
HGNC:150	ENSG00000233125	ACTBP12
HGNC:150	ENSG00000233125	ACTGP5
HGNC:45086	ENSG00000229001	ACTBP14
HGNC:55065	ENSG00000213857	ACTBP15
HGNC:143	ENSG00000159251	ACTC1
HGNC:143	ENSG00000159251	ACTC
HGNC:143	ENSG00000159251	CMD1R
HGNC:51491	ENSG00000172900	ACTE1P
HGNC:144	ENSG00000184009	ACTG1
HGNC:144	ENSG00000184009	ACTG
HGNC:144	ENSG00000184009	DFNA20
HGNC:144	ENSG00000184009	DFNA26
HGNC:146	ENSG00000178631	ACTG1P1
HGNC:146	ENSG00000178631	ACTGP1
HGNC:146	ENSG00000178631	ACT1GP1
HGNC:147	ENSG00000229129	ACTG1P2
HGNC:147	ENSG00000229129	ACTL2
HGNC:147	ENSG00000229129	ACTGP2
HGNC:148	ENSG00000215388	ACTG1P3
HGNC:148	ENSG00000215388	ACTGP3
HGNC:149	ENSG00000236085	ACTG1P4
HGNC:149	ENSG00000236085	ACTGP4
HGNC:151		ACTG1P6
HGNC:151		ACTGP6
HGNC:152		ACTG1P7
HGNC:152		ACTGP7
HGNC:153		ACTG1P8
HGNC:153		ACTGP8
HGNC:154	ENSG00000229349	ACTG1P9
HGNC:154	ENSG00000229349	ACTGP9
HGNC:155	ENSG00000231340	ACTG1P10
HGNC:155	ENSG00000231340	ACTL1
HGNC:155	ENSG00000231340	ACTGP10
HGNC:37651	ENSG00000229465	ACTG1P11
HGNC:44496	ENSG00000226642	ACTG1P12
HGNC:49058	ENSG00000241305	ACTG1P13
HGNC:49751	ENSG00000230581	ACTG1P14
HGNC:51495	ENSG00000259904	ACTG1P15
HGNC:51496	ENSG00000260298	ACTG1P16
HGNC:51497	ENSG00000259315	ACTG1P17
HGNC:51498	ENSG00000218475	ACTG1P18
HGNC:51499	ENSG00000237999	ACTG1P19
HGNC:51500	ENSG00000241547	ACTG1P20
HGNC:51501	ENSG00000232672	ACTG1P21
HGNC:51502	ENSG00000271615	ACTG1P22
HGNC:51503	ENSG00000230362	ACTG1P23
HGNC:49661	ENSG00000226359	ACTG1P24
HGNC:49661	ENSG00000226359	POTENP
HGNC:54872	ENSG00000234996	ACTG1P25
HGNC:54872	ENSG00000234996	AGPG
HGNC:145	ENSG00000163017	ACTG2
HGNC:145	ENSG00000163017	ACTL3
HGNC:145	ENSG00000163017	ACTA3
HGNC:145	ENSG00000163017	ACTSG
HGNC:156		ACTL2
HGNC:157		ACTL3
HGNC:158		ACTL4
HGNC:159		ACTL5
HGNC:159		ACTFIB
HGNC:24124	ENSG00000136518	ACTL6A
HGNC:24124	ENSG00000136518	Actl6
HGNC:24124	ENSG00000136518	BAF53A
HGNC:24124	ENSG00000136518	Arp4
HGNC:24124	ENSG00000136518	Baf53a
HGNC:24124	ENSG00000136518	INO80K
HGNC:24124	ENSG00000136518	SMARCN1
HGNC:160	ENSG00000077080	ACTL6B
HGNC:160	ENSG00000077080	ACTL6
HGNC:160	ENSG00000077080	BAF53B
HGNC:160	ENSG00000077080	SMARCN2
HGNC:161	ENSG00000187003	ACTL7A
HGNC:162	ENSG00000148156	ACTL7B
HGNC:162	ENSG00000148156	Tact1
HGNC:24018	ENSG00000117148	ACTL8
HGNC:24018	ENSG00000117148	CT57
HGNC:28494	ENSG00000181786	ACTL9
HGNC:28494	ENSG00000181786	MGC33407
HGNC:16127	ENSG00000288649	ACTL10
HGNC:16127	ENSG00000288649	C20orf134
HGNC:44626	ENSG00000234667	ACTL11P
HGNC:44626	ENSG00000234667	ACTBP13
HGNC:163	ENSG00000072110	ACTN1
HGNC:20131	ENSG00000259062	ACTN1-DT
HGNC:20131	ENSG00000259062	C14orf84
HGNC:20131	ENSG00000259062	ACTN1-AS1
HGNC:164	ENSG00000077522	ACTN2
HGNC:165	ENSG00000248746	ACTN3
HGNC:166	ENSG00000130402	ACTN4
HGNC:166	ENSG00000130402	FSGS1
HGNC:44028	ENSG00000213493	ACTN4P1
HGNC:44032	ENSG00000214141	ACTN4P2
HGNC:51621	ENSG00000229890	ACTP1
HGNC:167	ENSG00000138107	ACTR1A
HGNC:167	ENSG00000138107	ARP1
HGNC:167	ENSG00000138107	Arp1A
HGNC:54703	ENSG00000233370	ACTR1AP1
HGNC:168	ENSG00000115073	ACTR1B
HGNC:168	ENSG00000115073	CTRN2
HGNC:168	ENSG00000115073	Arp1B
HGNC:169	ENSG00000138071	ACTR2
HGNC:169	ENSG00000138071	ARP2
HGNC:170	ENSG00000115091	ACTR3
HGNC:170	ENSG00000115091	ARP3
HGNC:53965		ACTR3-AS1
HGNC:53965		AC104653.1
HGNC:17256	ENSG00000133627	ACTR3B
HGNC:17256	ENSG00000133627	ARP11
HGNC:17256	ENSG00000133627	ARP3beta
HGNC:37724	ENSG00000270242	ACTR3BP1
HGNC:38677	ENSG00000226481	ACTR3BP2
HGNC:38677	ENSG00000226481	FKSG73
HGNC:38678	ENSG00000260327	ACTR3BP3
HGNC:38681	ENSG00000249283	ACTR3BP4
HGNC:38682	ENSG00000227264	ACTR3BP5
HGNC:38683	ENSG00000280263	ACTR3BP6
HGNC:54971	ENSG00000226444	ACTR3BP7
HGNC:37282	ENSG00000106526	ACTR3C
HGNC:37282	ENSG00000106526	ARP11
HGNC:31820		ACTR3P1
HGNC:38676	ENSG00000232267	ACTR3P2
HGNC:38679	ENSG00000242573	ACTR3P3
HGNC:14671	ENSG00000101442	ACTR5
HGNC:14671	ENSG00000101442	FLJ12785
HGNC:14671	ENSG00000101442	Arp5
HGNC:14671	ENSG00000101442	INO80M
HGNC:24025	ENSG00000075089	ACTR6
HGNC:24025	ENSG00000075089	ARP6
HGNC:24025	ENSG00000075089	FLJ13433
HGNC:44210	ENSG00000248915	ACTR6P1
HGNC:14672	ENSG00000113812	ACTR8
HGNC:14672	ENSG00000113812	INO80N
HGNC:14672	ENSG00000113812	ARP8
HGNC:17372	ENSG00000131966	ACTR10
HGNC:17372	ENSG00000131966	HARP11
HGNC:17372	ENSG00000131966	ACTR11
HGNC:17372	ENSG00000131966	Arp11
HGNC:17372	ENSG00000131966	Arp10
HGNC:24027	ENSG00000123165	ACTRT1
HGNC:24027	ENSG00000123165	AIP1
HGNC:24027	ENSG00000123165	KIAA0705
HGNC:24027	ENSG00000123165	ARIP1
HGNC:24027	ENSG00000123165	Arp-T1
HGNC:55127	ENSG00000235239	ACTRT1P1
HGNC:24026	ENSG00000169717	ACTRT2
HGNC:24026	ENSG00000169717	Arp-T2
HGNC:24026	ENSG00000169717	ARPM2
HGNC:24026	ENSG00000169717	FLJ25424
HGNC:24022	ENSG00000184378	ACTRT3
HGNC:24022	ENSG00000184378	ARPM1
HGNC:171	ENSG00000115170	ACVR1
HGNC:171	ENSG00000115170	ACVRLK2
HGNC:171	ENSG00000115170	SKR1
HGNC:171	ENSG00000115170	ALK2
HGNC:171	ENSG00000115170	ACVR1A
HGNC:172	ENSG00000135503	ACVR1B
HGNC:172	ENSG00000135503	ACVRLK4
HGNC:172	ENSG00000135503	ALK4
HGNC:172	ENSG00000135503	SKR2
HGNC:172	ENSG00000135503	ActRIB
HGNC:18123	ENSG00000123612	ACVR1C
HGNC:18123	ENSG00000123612	ALK7
HGNC:18123	ENSG00000123612	ACVRLK7
HGNC:173	ENSG00000121989	ACVR2A
HGNC:173	ENSG00000121989	ACVR2
HGNC:173	ENSG00000121989	ACTRII
HGNC:174	ENSG00000114739	ACVR2B
HGNC:174	ENSG00000114739	ActR-IIB
HGNC:44161	ENSG00000229589	ACVR2B-AS1
HGNC:175	ENSG00000139567	ACVRL1
HGNC:175	ENSG00000139567	ACVRLK1
HGNC:175	ENSG00000139567	ORW2
HGNC:175	ENSG00000139567	HHT2
HGNC:175	ENSG00000139567	ALK1
HGNC:175	ENSG00000139567	HHT
HGNC:176		ACVRLK2
HGNC:177	ENSG00000243989	ACY1
HGNC:178		ACY1L
HGNC:178		AN
HGNC:24104	ENSG00000132744	ACY3
HGNC:24104	ENSG00000132744	HCBP1
HGNC:24104	ENSG00000132744	MGC9740
HGNC:24104	ENSG00000132744	ACY-3
HGNC:179	ENSG00000119640	ACYP1
HGNC:180	ENSG00000170634	ACYP2
HGNC:181		AD1
HGNC:182		AD2
HGNC:183		AD3
HGNC:184		AD4
HGNC:185		AD5
HGNC:186	ENSG00000196839	ADA
HGNC:186	ENSG00000196839	ADA1
HGNC:1839	ENSG00000093072	ADA2
HGNC:1839	ENSG00000093072	IDGFL
HGNC:1839	ENSG00000093072	CECR1
HGNC:1839	ENSG00000093072	ADGF
HGNC:30713	ENSG00000164113	ADAD1
HGNC:30713	ENSG00000164113	Tenr
HGNC:44550		ADAD1P1
HGNC:44552	ENSG00000267511	ADAD1P2
HGNC:30714	ENSG00000140955	ADAD2
HGNC:30714	ENSG00000140955	TENRL
HGNC:30714	ENSG00000140955	FLJ00337
HGNC:31853	ENSG00000168803	ADAL
HGNC:187	ENSG00000229186	ADAM1A
HGNC:187	ENSG00000229186	ADAM1
HGNC:187	ENSG00000229186	FTNAP
HGNC:187	ENSG00000229186	PH-30a
HGNC:187	ENSG00000229186	Ftna
HGNC:187	ENSG00000229186	ADAM1P
HGNC:44366	ENSG00000226469	ADAM1B
HGNC:198	ENSG00000104755	ADAM2
HGNC:198	ENSG00000104755	FTNB
HGNC:198	ENSG00000104755	PH-30b
HGNC:198	ENSG00000104755	PH30
HGNC:198	ENSG00000104755	CT15
HGNC:209	ENSG00000197475	ADAM3A
HGNC:209	ENSG00000197475	CYRN1
HGNC:209	ENSG00000197475	ADAM3
HGNC:209	ENSG00000197475	tMDCI
HGNC:210	ENSG00000260089	ADAM3B
HGNC:210	ENSG00000260089	CYRN2
HGNC:212	ENSG00000196115	ADAM5
HGNC:212	ENSG00000196115	ADAM5P
HGNC:212	ENSG00000196115	tMDCII
HGNC:213	ENSG00000271968	ADAM6
HGNC:213	ENSG00000271968	C14orf96
HGNC:213	ENSG00000271968	tMDCIV
HGNC:214	ENSG00000069206	ADAM7
HGNC:214	ENSG00000069206	GP-83
HGNC:214	ENSG00000069206	EAPI
HGNC:215	ENSG00000151651	ADAM8
HGNC:215	ENSG00000151651	CD156
HGNC:215	ENSG00000151651	MS2
HGNC:215	ENSG00000151651	CD156A
HGNC:216	ENSG00000168615	ADAM9
HGNC:216	ENSG00000168615	CORD9
HGNC:216	ENSG00000168615	MDC9
HGNC:216	ENSG00000168615	KIAA0021
HGNC:216	ENSG00000168615	MCMP
HGNC:216	ENSG00000168615	Mltng
HGNC:188	ENSG00000137845	ADAM10
HGNC:188	ENSG00000137845	kuz
HGNC:188	ENSG00000137845	MADM
HGNC:188	ENSG00000137845	HsT18717
HGNC:188	ENSG00000137845	CD156C
HGNC:189	ENSG00000073670	ADAM11
HGNC:189	ENSG00000073670	MDC
HGNC:190	ENSG00000148848	ADAM12
HGNC:190	ENSG00000148848	MCMPMltna
HGNC:190	ENSG00000148848	MLTN
HGNC:43841		ADAM12-OT1
HGNC:43841		CAR10
HGNC:43841		FLJ31066
HGNC:193	ENSG00000143537	ADAM15
HGNC:193	ENSG00000143537	MDC15
HGNC:195	ENSG00000151694	ADAM17
HGNC:195	ENSG00000151694	TACE
HGNC:195	ENSG00000151694	cSVP
HGNC:195	ENSG00000151694	CD156B
HGNC:196	ENSG00000168619	ADAM18
HGNC:196	ENSG00000168619	tMDCIII
HGNC:196	ENSG00000168619	ADAM27
HGNC:197	ENSG00000135074	ADAM19
HGNC:197	ENSG00000135074	MLTNB
HGNC:199	ENSG00000134007	ADAM20
HGNC:20102	ENSG00000259158	ADAM20P1
HGNC:20102	ENSG00000259158	C14orf55
HGNC:43901	ENSG00000248574	ADAM20P2
HGNC:43902	ENSG00000249162	ADAM20P3
HGNC:200	ENSG00000139985	ADAM21
HGNC:200	ENSG00000139985	ADAM31
HGNC:19822	ENSG00000235812	ADAM21P1
HGNC:19822	ENSG00000235812	ADAM21P
HGNC:201	ENSG00000008277	ADAM22
HGNC:201	ENSG00000008277	MDC2
HGNC:202	ENSG00000114948	ADAM23
HGNC:202	ENSG00000114948	MDC3
HGNC:203	ENSG00000214607	ADAM24P
HGNC:206	ENSG00000042980	ADAM28
HGNC:206	ENSG00000042980	eMDCII
HGNC:206	ENSG00000042980	MDC-Lm
HGNC:206	ENSG00000042980	MDC-Ls
HGNC:206	ENSG00000042980	ADAM23
HGNC:207	ENSG00000168594	ADAM29
HGNC:207	ENSG00000168594	svph1
HGNC:207	ENSG00000168594	CT73
HGNC:208	ENSG00000134249	ADAM30
HGNC:208	ENSG00000134249	svph4
HGNC:15479	ENSG00000197140	ADAM32
HGNC:15478	ENSG00000149451	ADAM33
HGNC:15478	ENSG00000149451	C20orf153
HGNC:15478	ENSG00000149451	DKFZp434K0521
HGNC:15478	ENSG00000149451	dJ964F7.1
HGNC:16299	ENSG00000134028	ADAMDEC1
HGNC:16299	ENSG00000134028	M12.219
HGNC:217	ENSG00000154734	ADAMTS1
HGNC:217	ENSG00000154734	C3-C5
HGNC:217	ENSG00000154734	METH1
HGNC:217	ENSG00000154734	KIAA1346
HGNC:218	ENSG00000087116	ADAMTS2
HGNC:218	ENSG00000087116	ADAMTS-3
HGNC:218	ENSG00000087116	hPCPNI
HGNC:218	ENSG00000087116	PCINP
HGNC:218	ENSG00000087116	ADAM-TS2
HGNC:218	ENSG00000087116	NPI
HGNC:219	ENSG00000156140	ADAMTS3
HGNC:219	ENSG00000156140	KIAA0366
HGNC:219	ENSG00000156140	ADAMTS-4
HGNC:220	ENSG00000158859	ADAMTS4
HGNC:220	ENSG00000158859	KIAA0688
HGNC:220	ENSG00000158859	ADAMTS-2
HGNC:220	ENSG00000158859	ADMP-1
HGNC:221	ENSG00000154736	ADAMTS5
HGNC:221	ENSG00000154736	ADMP-2
HGNC:221	ENSG00000154736	ADAMTS11
HGNC:222	ENSG00000049192	ADAMTS6
HGNC:222	ENSG00000049192	ADAM-TS6
HGNC:223	ENSG00000136378	ADAMTS7
HGNC:223	ENSG00000136378	ADAM-TS7
HGNC:223	ENSG00000136378	DKFZp434H204
HGNC:49407	ENSG00000274376	ADAMTS7P1
HGNC:49407	ENSG00000274376	ADAMTS7P2
HGNC:49408		ADAMTS7P2
HGNC:49409	ENSG00000261143	ADAMTS7P3
HGNC:49410	ENSG00000218052	ADAMTS7P4
HGNC:224	ENSG00000134917	ADAMTS8
HGNC:224	ENSG00000134917	METH2
HGNC:224	ENSG00000134917	FLJ41712
HGNC:224	ENSG00000134917	ADAM-TS8
HGNC:13202	ENSG00000163638	ADAMTS9
HGNC:13202	ENSG00000163638	KIAA1312
HGNC:40625	ENSG00000241158	ADAMTS9-AS1
HGNC:42435	ENSG00000241684	ADAMTS9-AS2
HGNC:13201	ENSG00000142303	ADAMTS10
HGNC:13201	ENSG00000142303	ADAM-TS10
HGNC:14605	ENSG00000151388	ADAMTS12
HGNC:1366	ENSG00000160323	ADAMTS13
HGNC:1366	ENSG00000160323	C9orf8
HGNC:1366	ENSG00000160323	VWFCP
HGNC:1366	ENSG00000160323	TTP
HGNC:1366	ENSG00000160323	vWF-CP
HGNC:1366	ENSG00000160323	FLJ42993
HGNC:1366	ENSG00000160323	MGC118899
HGNC:1366	ENSG00000160323	MGC118900
HGNC:1366	ENSG00000160323	DKFZp434C2322
HGNC:14899	ENSG00000138316	ADAMTS14
HGNC:16305	ENSG00000166106	ADAMTS15
HGNC:17108	ENSG00000145536	ADAMTS16
HGNC:17108	ENSG00000145536	ADAMTS16s
HGNC:55548	ENSG00000250579	ADAMTS16-DT
HGNC:17109	ENSG00000140470	ADAMTS17
HGNC:17109	ENSG00000140470	FLJ32769
HGNC:17109	ENSG00000140470	FLJ16363
